State FIPS Code,County FIPS Code,Postal Code,Name,Median Household Income,90% CI Lower Bound,90% CI Upper Bound
00,000,US,United States,"67,340","67,251","67,429"
01,000,AL,Alabama,"53,958","53,013","54,903"
01,001,AL,Autauga County,"67,565","59,132","75,998"
01,003,AL,Baldwin County,"71,135","66,540","75,730"
01,005,AL,Barbour County,"38,866","33,510","44,222"
01,007,AL,Bibb County,"50,907","43,627","58,187"
01,009,AL,Blount County,"55,203","47,820","62,586"
01,011,AL,Bullock County,"33,124","27,881","38,367"
01,013,AL,Butler County,"42,268","36,478","48,058"
01,015,AL,Calhoun County,"50,259","45,055","55,463"
01,017,AL,Chambers County,"39,318","37,495","41,141"
01,019,AL,Cherokee County,"50,388","43,387","57,389"
01,021,AL,Chilton County,"52,693","45,063","60,323"
01,023,AL,Choctaw County,"41,649","35,328","47,970"
01,025,AL,Clarke County,"44,178","37,403","50,953"
01,027,AL,Clay County,"44,763","38,531","50,995"
01,029,AL,Cleburne County,"50,134","42,392","57,876"
01,031,AL,Coffee County,"54,203","47,980","60,426"
01,033,AL,Colbert County,"54,185","49,363","59,007"
01,035,AL,Conecuh County,"34,664","29,757","39,571"
01,037,AL,Coosa County,"46,509","40,042","52,976"
01,039,AL,Covington County,"43,544","38,199","48,889"
01,041,AL,Crenshaw County,"45,927","40,682","51,172"
01,043,AL,Cullman County,"51,844","46,533","57,155"
01,045,AL,Dale County,"48,493","42,963","54,023"
01,047,AL,Dallas County,"37,679","32,681","42,677"
01,049,AL,DeKalb County,"47,156","44,737","49,575"
01,051,AL,Elmore County,"62,524","57,926","67,122"
01,053,AL,Escambia County,"41,212","35,622","46,802"
01,055,AL,Etowah County,"47,872","43,311","52,433"
01,057,AL,Fayette County,"45,937","40,131","51,743"
01,059,AL,Franklin County,"40,448","35,402","45,494"
01,061,AL,Geneva County,"39,882","35,957","43,807"
01,063,AL,Greene County,"33,609","28,584","38,634"
01,065,AL,Hale County,"41,836","35,250","48,422"
01,067,AL,Henry County,"51,126","43,840","58,412"
01,069,AL,Houston County,"54,391","50,074","58,708"
01,071,AL,Jackson County,"46,606","41,594","51,618"
01,073,AL,Jefferson County,"57,802","55,683","59,921"
01,075,AL,Lamar County,"40,204","34,497","45,911"
01,077,AL,Lauderdale County,"52,293","47,008","57,578"
01,079,AL,Lawrence County,"48,924","42,121","55,727"
01,081,AL,Lee County,"58,963","51,807","66,119"
01,083,AL,Limestone County,"70,850","65,531","76,169"
01,085,AL,Lowndes County,"37,499","32,316","42,682"
01,087,AL,Macon County,"37,736","32,580","42,892"
01,089,AL,Madison County,"67,810","63,344","72,276"
01,091,AL,Marengo County,"43,198","37,785","48,611"
01,093,AL,Marion County,"44,333","38,386","50,280"
01,095,AL,Marshall County,"51,417","46,158","56,676"
01,097,AL,Mobile County,"50,871","48,779","52,963"
01,099,AL,Monroe County,"38,812","33,086","44,538"
01,101,AL,Montgomery County,"49,607","46,454","52,760"
01,103,AL,Morgan County,"55,688","50,240","61,136"
01,105,AL,Perry County,"33,712","28,959","38,465"
01,107,AL,Pickens County,"41,870","35,716","48,024"
01,109,AL,Pike County,"43,141","36,314","49,968"
01,111,AL,Randolph County,"46,679","40,659","52,699"
01,113,AL,Russell County,"40,821","37,871","43,771"
01,115,AL,St. Clair County,"61,973","55,383","68,563"
01,117,AL,Shelby County,"88,444","81,587","95,301"
01,119,AL,Sumter County,"32,275","27,379","37,171"
01,121,AL,Talladega County,"44,802","39,131","50,473"
01,123,AL,Tallapoosa County,"46,654","42,363","50,945"
01,125,AL,Tuscaloosa County,"56,610","53,008","60,212"
01,127,AL,Walker County,"46,519","40,910","52,128"
01,129,AL,Washington County,"36,346","30,086","42,606"
01,131,AL,Wilcox County,"31,909","27,280","36,538"
01,133,AL,Winston County,"46,453","42,177","50,729"
02,000,AK,Alaska,"79,961","77,531","82,391"
02,013,AK,Aleutians East Borough,"79,128","66,769","91,487"
02,016,AK,Aleutians West Census Area,"92,216","79,957","104,475"
02,020,AK,Anchorage Borough,"84,577","79,491","89,663"
02,050,AK,Bethel Census Area,"52,214","45,292","59,136"
02,060,AK,Bristol Bay Borough,"87,032","75,981","98,083"
02,063,AK,Chugach Census Area,"84,063","73,958","94,168"
02,066,AK,Copper River Census Area,"61,215","52,497","69,933"
02,068,AK,Denali Borough,"80,192","67,624","92,760"
02,070,AK,Dillingham Census Area,"72,334","65,411","79,257"
02,090,AK,Fairbanks North Star Borough,"76,650","69,899","83,401"
02,100,AK,Haines Borough,"105,044","99,967","110,121"
02,105,AK,Hoonah-Angoon Census Area,"55,593","47,175","64,011"
02,110,AK,Juneau Borough,"89,204","80,180","98,228"
02,122,AK,Kenai Peninsula Borough,"68,448","63,523","73,373"
02,130,AK,Ketchikan Gateway Borough,"76,780","68,405","85,155"
02,150,AK,Kodiak Island Borough,"72,028","61,290","82,766"
02,158,AK,Kusilvak Census Area,"37,566","31,838","43,294"
02,164,AK,Lake and Peninsula Borough,"54,386","46,725","62,047"
02,170,AK,Matanuska-Susitna Borough,"89,502","84,166","94,838"
02,180,AK,Nome Census Area,"64,309","56,494","72,124"
02,185,AK,North Slope Borough,"94,759","80,393","109,125"
02,188,AK,Northwest Arctic Borough,"65,194","56,346","74,042"
02,195,AK,Petersburg Borough,"66,096","56,632","75,560"
02,198,AK,Prince of Wales-Hyder Census Area,"53,638","46,419","60,857"
02,220,AK,Sitka Borough,"79,363","68,877","89,849"
02,230,AK,Skagway Municipality,"78,421","67,334","89,508"
02,240,AK,Southeast Fairbanks Census Area,"64,544","54,631","74,457"
02,275,AK,Wrangell City and Borough,"64,643","55,079","74,207"
02,282,AK,Yakutat Borough,"68,352","58,058","78,646"
02,290,AK,Yukon-Koyukuk Census Area,"43,060","36,995","49,125"
04,000,AZ,Arizona,"64,652","63,735","65,569"
04,001,AZ,Apache County,"36,319","31,086","41,552"
04,003,AZ,Cochise County,"51,171","46,152","56,190"
04,005,AZ,Coconino County,"57,146","52,401","61,891"
04,007,AZ,Gila County,"49,280","44,063","54,497"
04,009,AZ,Graham County,"55,419","49,278","61,560"
04,011,AZ,Greenlee County,"67,530","61,159","73,901"
04,012,AZ,La Paz County,"41,637","35,556","47,718"
04,013,AZ,Maricopa County,"71,799","70,604","72,994"
04,015,AZ,Mohave County,"46,678","42,143","51,213"
04,017,AZ,Navajo County,"46,698","43,830","49,566"
04,019,AZ,Pima County,"56,551","53,790","59,312"
04,021,AZ,Pinal County,"66,992","64,199","69,785"
04,023,AZ,Santa Cruz County,"44,402","38,686","50,118"
04,025,AZ,Yavapai County,"58,860","53,700","64,020"
04,027,AZ,Yuma County,"54,278","50,727","57,829"
05,000,AR,Arkansas,"51,146","49,750","52,542"
05,001,AR,Arkansas County,"51,186","45,052","57,320"
05,003,AR,Ashley County,"44,677","37,879","51,475"
05,005,AR,Baxter County,"44,833","39,093","50,573"
05,007,AR,Benton County,"78,678","73,951","83,405"
05,009,AR,Boone County,"48,153","42,341","53,965"
05,011,AR,Bradley County,"41,578","35,203","47,953"
05,013,AR,Calhoun County,"50,865","46,631","55,099"
05,015,AR,Carroll County,"45,397","38,500","52,294"
05,017,AR,Chicot County,"35,992","30,766","41,218"
05,019,AR,Clark County,"46,464","39,282","53,646"
05,021,AR,Clay County,"43,723","41,430","46,016"
05,023,AR,Cleburne County,"49,964","45,861","54,067"
05,025,AR,Cleveland County,"57,697","53,229","62,165"
05,027,AR,Columbia County,"44,925","38,302","51,548"
05,029,AR,Conway County,"47,049","39,842","54,256"
05,031,AR,Craighead County,"51,797","46,125","57,469"
05,033,AR,Crawford County,"54,534","49,511","59,557"
05,035,AR,Crittenden County,"47,545","42,014","53,076"
05,037,AR,Cross County,"40,587","36,047","45,127"
05,039,AR,Dallas County,"34,649","30,362","38,936"
05,041,AR,Desha County,"37,421","31,841","43,001"
05,043,AR,Drew County,"46,787","39,575","53,999"
05,045,AR,Faulkner County,"57,367","51,243","63,491"
05,047,AR,Franklin County,"47,256","40,250","54,262"
05,049,AR,Fulton County,"39,839","34,170","45,508"
05,051,AR,Garland County,"46,459","42,441","50,477"
05,053,AR,Grant County,"62,077","54,165","69,989"
05,055,AR,Greene County,"53,821","48,202","59,440"
05,057,AR,Hempstead County,"42,790","36,929","48,651"
05,059,AR,Hot Spring County,"49,582","42,926","56,238"
05,061,AR,Howard County,"40,566","34,527","46,605"
05,063,AR,Independence County,"50,834","44,992","56,676"
05,065,AR,Izard County,"41,787","37,501","46,073"
05,067,AR,Jackson County,"40,789","35,376","46,202"
05,069,AR,Jefferson County,"40,588","35,999","45,177"
05,071,AR,Johnson County,"39,439","33,625","45,253"
05,073,AR,Lafayette County,"40,007","34,041","45,973"
05,075,AR,Lawrence County,"41,188","34,902","47,474"
05,077,AR,Lee County,"32,502","27,591","37,413"
05,079,AR,Lincoln County,"47,903","43,306","52,500"
05,081,AR,Little River County,"47,125","40,250","54,000"
05,083,AR,Logan County,"43,577","38,891","48,263"
05,085,AR,Lonoke County,"59,623","51,892","67,354"
05,087,AR,Madison County,"45,144","38,483","51,805"
05,089,AR,Marion County,"39,888","33,902","45,874"
05,091,AR,Miller County,"43,634","37,882","49,386"
05,093,AR,Mississippi County,"47,892","43,035","52,749"
05,095,AR,Monroe County,"35,833","30,737","40,929"
05,097,AR,Montgomery County,"42,751","36,345","49,157"
05,099,AR,Nevada County,"41,854","35,562","48,146"
05,101,AR,Newton County,"40,698","34,593","46,803"
05,103,AR,Ouachita County,"46,374","39,957","52,791"
05,105,AR,Perry County,"46,317","39,204","53,430"
05,107,AR,Phillips County,"35,167","30,578","39,756"
05,109,AR,Pike County,"43,133","37,309","48,957"
05,111,AR,Poinsett County,"36,150","33,526","38,774"
05,113,AR,Polk County,"42,915","37,088","48,742"
05,115,AR,Pope County,"46,350","42,524","50,176"
05,117,AR,Prairie County,"48,478","41,755","55,201"
05,119,AR,Pulaski County,"56,171","51,506","60,836"
05,121,AR,Randolph County,"46,495","40,564","52,426"
05,123,AR,St. Francis County,"37,759","32,031","43,487"
05,125,AR,Saline County,"70,550","63,567","77,533"
05,127,AR,Scott County,"41,230","35,362","47,098"
05,129,AR,Searcy County,"33,814","28,482","39,146"
05,131,AR,Sebastian County,"48,627","43,472","53,782"
05,133,AR,Sevier County,"45,838","38,938","52,738"
05,135,AR,Sharp County,"40,437","34,872","46,002"
05,137,AR,Stone County,"36,148","31,982","40,314"
05,139,AR,Union County,"47,857","41,145","54,569"
05,141,AR,Van Buren County,"42,345","36,799","47,891"
05,143,AR,Washington County,"57,712","53,663","61,761"
05,145,AR,White County,"43,765","38,993","48,537"
05,147,AR,Woodruff County,"37,634","31,890","43,378"
05,149,AR,Yell County,"48,728","42,845","54,611"
06,000,CA,California,"83,001","82,422","83,580"
06,001,CA,Alameda County,"113,518","110,514","116,522"
06,003,CA,Alpine County,"64,542","55,068","74,016"
06,005,CA,Amador County,"68,141","59,644","76,638"
06,007,CA,Butte County,"54,718","49,240","60,196"
06,009,CA,Calaveras County,"66,329","56,704","75,954"
06,011,CA,Colusa County,"59,422","50,617","68,227"
06,013,CA,Contra Costa County,"106,484","103,471","109,497"
06,015,CA,Del Norte County,"47,442","40,788","54,096"
06,017,CA,El Dorado County,"87,792","80,935","94,649"
06,019,CA,Fresno County,"61,401","58,250","64,552"
06,021,CA,Glenn County,"57,779","50,629","64,929"
06,023,CA,Humboldt County,"56,071","49,772","62,370"
06,025,CA,Imperial County,"47,599","42,136","53,062"
06,027,CA,Inyo County,"55,981","53,715","58,247"
06,029,CA,Kern County,"58,583","56,047","61,119"
06,031,CA,Kings County,"60,319","55,133","65,505"
06,033,CA,Lake County,"52,345","47,660","57,030"
06,035,CA,Lassen County,"63,803","58,448","69,158"
06,037,CA,Los Angeles County,"75,624","74,530","76,718"
06,039,CA,Madera County,"68,744","63,890","73,598"
06,041,CA,Marin County,"127,601","117,084","138,118"
06,043,CA,Mariposa County,"56,887","48,826","64,948"
06,045,CA,Mendocino County,"53,176","49,087","57,265"
06,047,CA,Merced County,"58,998","56,008","61,988"
06,049,CA,Modoc County,"46,838","39,978","53,698"
06,051,CA,Mono County,"73,204","62,317","84,091"
06,053,CA,Monterey County,"85,031","82,688","87,374"
06,055,CA,Napa County,"92,149","84,782","99,516"
06,057,CA,Nevada County,"74,158","67,572","80,744"
06,059,CA,Orange County,"98,786","96,741","100,831"
06,061,CA,Placer County,"100,662","97,325","103,999"
06,063,CA,Plumas County,"58,489","49,685","67,293"
06,065,CA,Riverside County,"76,409","74,941","77,877"
06,067,CA,Sacramento County,"72,953","70,697","75,209"
06,069,CA,San Benito County,"91,185","80,560","101,810"
06,071,CA,San Bernardino County,"65,984","64,216","67,752"
06,073,CA,San Diego County,"87,126","85,053","89,199"
06,075,CA,San Francisco County,"121,722","115,147","128,297"
06,077,CA,San Joaquin County,"70,685","67,939","73,431"
06,079,CA,San Luis Obispo County,"79,455","74,306","84,604"
06,081,CA,San Mateo County,"132,369","126,609","138,129"
06,083,CA,Santa Barbara County,"86,136","84,194","88,078"
06,085,CA,Santa Clara County,"139,462","136,115","142,809"
06,087,CA,Santa Cruz County,"93,015","85,118","100,912"
06,089,CA,Shasta County,"59,108","54,365","63,851"
06,091,CA,Sierra County,"59,422","50,319","68,525"
06,093,CA,Siskiyou County,"49,441","44,615","54,267"
06,095,CA,Solano County,"83,678","79,211","88,145"
06,097,CA,Sonoma County,"87,366","83,912","90,820"
06,099,CA,Stanislaus County,"64,501","62,417","66,585"
06,101,CA,Sutter County,"65,791","59,278","72,304"
06,103,CA,Tehama County,"61,571","55,919","67,223"
06,105,CA,Trinity County,"45,113","40,048","50,178"
06,107,CA,Tulare County,"62,058","59,573","64,543"
06,109,CA,Tuolumne County,"63,336","56,256","70,416"
06,111,CA,Ventura County,"90,961","86,592","95,330"
06,113,CA,Yolo County,"80,668","75,183","86,153"
06,115,CA,Yuba County,"56,278","49,976","62,580"
08,000,CO,Colorado,"77,688","76,545","78,831"
08,001,CO,Adams County,"73,615","70,512","76,718"
08,003,CO,Alamosa County,"50,390","45,741","55,039"
08,005,CO,Arapahoe County,"82,381","79,503","85,259"
08,007,CO,Archuleta County,"63,961","54,593","73,329"
08,009,CO,Baca County,"42,531","36,145","48,917"
08,011,CO,Bent County,"50,688","46,583","54,793"
08,013,CO,Boulder County,"88,289","83,171","93,407"
08,014,CO,Broomfield County,"106,263","98,449","114,077"
08,015,CO,Chaffee County,"64,220","54,591","73,849"
08,017,CO,Cheyenne County,"56,383","47,587","65,179"
08,019,CO,Clear Creek County,"79,422","67,523","91,321"
08,021,CO,Conejos County,"39,822","35,048","44,596"
08,023,CO,Costilla County,"35,639","30,426","40,852"
08,025,CO,Crowley County,"36,836","31,988","41,684"
08,027,CO,Custer County,"60,485","50,968","70,002"
08,029,CO,Delta County,"53,553","47,024","60,082"
08,031,CO,Denver County,"75,355","72,131","78,579"
08,033,CO,Dolores County,"50,821","42,876","58,766"
08,035,CO,Douglas County,"122,290","115,767","128,813"
08,037,CO,Eagle County,"94,309","80,608","108,010"
08,039,CO,Elbert County,"107,139","97,451","116,827"
08,041,CO,El Paso County,"72,459","69,838","75,080"
08,043,CO,Fremont County,"52,414","45,938","58,890"
08,045,CO,Garfield County,"79,958","73,407","86,509"
08,047,CO,Gilpin County,"79,622","67,476","91,768"
08,049,CO,Grand County,"74,484","64,071","84,897"
08,051,CO,Gunnison County,"68,214","61,559","74,869"
08,053,CO,Hinsdale County,"63,034","53,068","73,000"
08,055,CO,Huerfano County,"49,502","46,858","52,146"
08,057,CO,Jackson County,"55,430","46,656","64,204"
08,059,CO,Jefferson County,"90,097","86,616","93,578"
08,061,CO,Kiowa County,"49,179","41,561","56,797"
08,063,CO,Kit Carson County,"54,642","47,444","61,840"
08,065,CO,Lake County,"61,518","52,283","70,753"
08,067,CO,La Plata County,"66,080","61,456","70,704"
08,069,CO,Larimer County,"80,344","76,976","83,712"
08,071,CO,Las Animas County,"46,281","40,870","51,692"
08,073,CO,Lincoln County,"50,169","42,964","57,374"
08,075,CO,Logan County,"55,717","50,017","61,417"
08,077,CO,Mesa County,"64,141","59,794","68,488"
08,079,CO,Mineral County,"58,004","49,962","66,046"
08,081,CO,Moffat County,"63,128","54,020","72,236"
08,083,CO,Montezuma County,"54,053","48,540","59,566"
08,085,CO,Montrose County,"59,764","54,142","65,386"
08,087,CO,Morgan County,"63,297","60,381","66,213"
08,089,CO,Otero County,"46,235","39,820","52,650"
08,091,CO,Ouray County,"74,492","66,264","82,720"
08,093,CO,Park County,"77,598","67,438","87,758"
08,095,CO,Phillips County,"57,385","48,702","66,068"
08,097,CO,Pitkin County,"93,634","82,825","104,443"
08,099,CO,Prowers County,"47,463","42,302","52,624"
08,101,CO,Pueblo County,"50,885","47,830","53,940"
08,103,CO,Rio Blanco County,"64,039","54,567","73,511"
08,105,CO,Rio Grande County,"51,416","44,151","58,681"
08,107,CO,Routt County,"82,330","71,167","93,493"
08,109,CO,Saguache County,"56,012","52,652","59,372"
08,111,CO,San Juan County,"54,387","45,791","62,983"
08,113,CO,San Miguel County,"77,099","65,620","88,578"
08,115,CO,Sedgwick County,"43,354","36,691","50,017"
08,117,CO,Summit County,"91,079","79,580","102,578"
08,119,CO,Teller County,"62,845","54,167","71,523"
08,121,CO,Washington County,"59,174","55,384","62,964"
08,123,CO,Weld County,"77,937","72,267","83,607"
08,125,CO,Yuma County,"82,124","79,483","84,765"
09,000,CT,Connecticut,"79,723","78,511","80,935"
09,001,CT,Fairfield County,"98,828","95,548","102,108"
09,003,CT,Hartford County,"73,476","70,135","76,817"
09,005,CT,Litchfield County,"79,512","73,978","85,046"
09,007,CT,Middlesex County,"89,970","84,893","95,047"
09,009,CT,New Haven County,"72,517","69,996","75,038"
09,011,CT,New London County,"77,202","72,552","81,852"
09,013,CT,Tolland County,"87,247","78,517","95,977"
09,015,CT,Windham County,"66,349","61,654","71,044"
10,000,DE,Delaware,"71,335","68,795","73,875"
10,001,DE,Kent County,"61,538","54,742","68,334"
10,003,DE,New Castle County,"75,145","72,252","78,038"
10,005,DE,Sussex County,"69,829","65,337","74,321"
11,000,DC,District of Columbia,"91,957","88,385","95,529"
11,001,DC,District of Columbia,"91,957","88,385","95,529"
12,000,FL,Florida,"61,724","61,066","62,382"
12,001,FL,Alachua County,"51,995","49,562","54,428"
12,003,FL,Baker County,"61,514","52,886","70,142"
12,005,FL,Bay County,"61,332","58,223","64,441"
12,007,FL,Bradford County,"48,260","41,369","55,151"
12,009,FL,Brevard County,"65,871","63,309","68,433"
12,011,FL,Broward County,"63,901","62,016","65,786"
12,013,FL,Calhoun County,"43,994","37,735","50,253"
12,015,FL,Charlotte County,"58,368","54,112","62,624"
12,017,FL,Citrus County,"48,574","44,269","52,879"
12,019,FL,Clay County,"72,520","65,622","79,418"
12,021,FL,Collier County,"81,895","76,274","87,516"
12,023,FL,Columbia County,"46,670","40,674","52,666"
12,027,FL,DeSoto County,"45,807","41,757","49,857"
12,029,FL,Dixie County,"41,450","36,686","46,214"
12,031,FL,Duval County,"55,202","52,009","58,395"
12,033,FL,Escambia County,"57,089","55,444","58,734"
12,035,FL,Flagler County,"67,054","60,102","74,006"
12,037,FL,Franklin County,"47,206","40,282","54,130"
12,039,FL,Gadsden County,"42,698","37,614","47,782"
12,041,FL,Gilchrist County,"52,000","44,514","59,486"
12,043,FL,Glades County,"45,328","40,325","50,331"
12,045,FL,Gulf County,"51,593","43,896","59,290"
12,047,FL,Hamilton County,"41,871","37,316","46,426"
12,049,FL,Hardee County,"46,264","40,068","52,460"
12,051,FL,Hendry County,"45,652","39,047","52,257"
12,053,FL,Hernando County,"52,108","47,987","56,229"
12,055,FL,Highlands County,"48,922","44,727","53,117"
12,057,FL,Hillsborough County,"65,272","62,763","67,781"
12,059,FL,Holmes County,"41,969","36,147","47,791"
12,061,FL,Indian River County,"72,934","68,801","77,067"
12,063,FL,Jackson County,"44,108","38,191","50,025"
12,065,FL,Jefferson County,"54,354","47,100","61,608"
12,067,FL,Lafayette County,"41,635","36,566","46,704"
12,069,FL,Lake County,"58,501","53,972","63,030"
12,071,FL,Lee County,"66,140","63,710","68,570"
12,073,FL,Leon County,"61,403","57,767","65,039"
12,075,FL,Levy County,"41,894","36,780","47,008"
12,077,FL,Liberty County,"46,734","40,235","53,233"
12,079,FL,Madison County,"41,650","35,050","48,250"
12,081,FL,Manatee County,"63,328","59,406","67,250"
12,083,FL,Marion County,"48,553","44,814","52,292"
12,085,FL,Martin County,"72,736","65,656","79,816"
12,086,FL,Miami-Dade County,"59,259","56,837","61,681"
12,087,FL,Monroe County,"68,584","61,985","75,183"
12,089,FL,Nassau County,"75,123","65,719","84,527"
12,091,FL,Okaloosa County,"65,977","58,927","73,027"
12,093,FL,Okeechobee County,"48,028","41,278","54,778"
12,095,FL,Orange County,"69,074","65,934","72,214"
12,097,FL,Osceola County,"63,018","57,001","69,035"
12,099,FL,Palm Beach County,"68,200","65,346","71,054"
12,101,FL,Pasco County,"52,332","48,678","55,986"
12,103,FL,Pinellas County,"61,532","58,969","64,095"
12,105,FL,Polk County,"54,591","51,499","57,683"
12,107,FL,Putnam County,"36,527","32,120","40,934"
12,109,FL,St. Johns County,"94,343","84,106","104,580"
12,111,FL,St. Lucie County,"59,023","54,937","63,109"
12,113,FL,Santa Rosa County,"71,583","67,759","75,407"
12,115,FL,Sarasota County,"66,138","61,309","70,967"
12,117,FL,Seminole County,"71,930","68,891","74,969"
12,119,FL,Sumter County,"60,278","53,987","66,569"
12,121,FL,Suwannee County,"46,264","39,913","52,615"
12,123,FL,Taylor County,"45,527","38,545","52,509"
12,125,FL,Union County,"49,313","42,230","56,396"
12,127,FL,Volusia County,"55,463","52,265","58,661"
12,129,FL,Wakulla County,"64,671","55,760","73,582"
12,131,FL,Walton County,"74,108","69,573","78,643"
12,133,FL,Washington County,"44,661","38,640","50,682"
13,000,GA,Georgia,"62,800","62,028","63,572"
13,001,GA,Appling County,"44,871","37,707","52,035"
13,003,GA,Atkinson County,"39,633","33,461","45,805"
13,005,GA,Bacon County,"41,756","35,285","48,227"
13,007,GA,Baker County,"43,696","36,828","50,564"
13,009,GA,Baldwin County,"49,350","44,728","53,972"
13,011,GA,Banks County,"62,836","55,853","69,819"
13,013,GA,Barrow County,"64,460","58,673","70,247"
13,015,GA,Bartow County,"64,980","58,047","71,913"
13,017,GA,Ben Hill County,"39,305","33,555","45,055"
13,019,GA,Berrien County,"45,094","38,291","51,897"
13,021,GA,Bibb County,"44,467","39,037","49,897"
13,023,GA,Bleckley County,"51,448","43,756","59,140"
13,025,GA,Brantley County,"39,256","32,700","45,812"
13,027,GA,Brooks County,"42,973","36,734","49,212"
13,029,GA,Bryan County,"81,890","70,862","92,918"
13,031,GA,Bulloch County,"48,629","43,818","53,440"
13,033,GA,Burke County,"44,870","40,925","48,815"
13,035,GA,Butts County,"52,720","45,506","59,934"
13,037,GA,Calhoun County,"37,984","32,832","43,136"
13,039,GA,Camden County,"67,525","61,184","73,866"
13,043,GA,Candler County,"42,583","36,210","48,956"
13,045,GA,Carroll County,"64,554","60,053","69,055"
13,047,GA,Catoosa County,"61,906","54,978","68,834"
13,049,GA,Charlton County,"46,061","39,118","53,004"
13,051,GA,Chatham County,"56,357","50,739","61,975"
13,053,GA,Chattahoochee County,"51,811","43,793","59,829"
13,055,GA,Chattooga County,"44,399","38,097","50,701"
13,057,GA,Cherokee County,"90,675","84,451","96,899"
13,059,GA,Clarke County,"46,693","40,558","52,828"
13,061,GA,Clay County,"35,937","30,780","41,094"
13,063,GA,Clayton County,"49,370","45,281","53,459"
13,065,GA,Clinch County,"43,088","36,496","49,680"
13,067,GA,Cobb County,"81,517","77,797","85,237"
13,069,GA,Coffee County,"44,520","38,111","50,929"
13,071,GA,Colquitt County,"41,673","35,762","47,584"
13,073,GA,Columbia County,"87,489","84,237","90,741"
13,075,GA,Cook County,"35,225","30,447","40,003"
13,077,GA,Coweta County,"84,121","73,953","94,289"
13,079,GA,Crawford County,"48,184","41,589","54,779"
13,081,GA,Crisp County,"36,871","33,262","40,480"
13,083,GA,Dade County,"41,069","37,825","44,313"
13,085,GA,Dawson County,"75,081","66,417","83,745"
13,087,GA,Decatur County,"42,996","37,893","48,099"
13,089,GA,DeKalb County,"69,545","64,692","74,398"
13,091,GA,Dodge County,"42,683","36,319","49,047"
13,093,GA,Dooly County,"45,112","38,288","51,936"
13,095,GA,Dougherty County,"40,793","38,743","42,843"
13,097,GA,Douglas County,"65,269","58,883","71,655"
13,099,GA,Early County,"39,697","33,989","45,405"
13,101,GA,Echols County,"45,378","38,769","51,987"
13,103,GA,Effingham County,"77,690","68,789","86,591"
13,105,GA,Elbert County,"43,553","36,973","50,133"
13,107,GA,Emanuel County,"36,243","31,596","40,890"
13,109,GA,Evans County,"51,018","48,364","53,672"
13,111,GA,Fannin County,"44,730","38,759","50,701"
13,113,GA,Fayette County,"98,623","91,305","105,941"
13,115,GA,Floyd County,"47,423","41,779","53,067"
13,117,GA,Forsyth County,"116,690","109,516","123,864"
13,119,GA,Franklin County,"47,706","40,791","54,621"
13,121,GA,Fulton County,"71,504","69,436","73,572"
13,123,GA,Gilmer County,"66,066","63,429","68,703"
13,125,GA,Glascock County,"50,800","42,770","58,830"
13,127,GA,Glynn County,"59,286","52,278","66,294"
13,129,GA,Gordon County,"54,915","47,812","62,018"
13,131,GA,Grady County,"54,601","49,588","59,614"
13,133,GA,Greene County,"61,857","55,461","68,253"
13,135,GA,Gwinnett County,"73,460","68,534","78,386"
13,137,GA,Habersham County,"61,071","54,929","67,213"
13,139,GA,Hall County,"67,735","61,534","73,936"
13,141,GA,Hancock County,"36,424","30,991","41,857"
13,143,GA,Haralson County,"51,431","46,508","56,354"
13,145,GA,Harris County,"81,151","72,239","90,063"
13,147,GA,Hart County,"52,401","44,871","59,931"
13,149,GA,Heard County,"51,532","44,982","58,082"
13,151,GA,Henry County,"69,620","63,709","75,531"
13,153,GA,Houston County,"69,442","64,354","74,530"
13,155,GA,Irwin County,"47,492","40,865","54,119"
13,157,GA,Jackson County,"70,960","63,588","78,332"
13,159,GA,Jasper County,"57,796","49,181","66,411"
13,161,GA,Jeff Davis County,"44,417","38,834","50,000"
13,163,GA,Jefferson County,"40,333","34,604","46,062"
13,165,GA,Jenkins County,"38,306","32,223","44,389"
13,167,GA,Johnson County,"36,358","30,506","42,210"
13,169,GA,Jones County,"64,812","55,839","73,785"
13,171,GA,Lamar County,"55,024","46,939","63,109"
13,173,GA,Lanier County,"35,215","29,827","40,603"
13,175,GA,Laurens County,"46,690","39,698","53,682"
13,177,GA,Lee County,"74,640","64,543","84,737"
13,179,GA,Liberty County,"49,788","44,024","55,552"
13,181,GA,Lincoln County,"47,883","41,972","53,794"
13,183,GA,Long County,"53,841","45,528","62,154"
13,185,GA,Lowndes County,"48,864","44,416","53,312"
13,187,GA,Lumpkin County,"63,822","54,547","73,097"
13,189,GA,McDuffie County,"48,392","42,534","54,250"
13,191,GA,McIntosh County,"48,097","41,220","54,974"
13,193,GA,Macon County,"35,997","30,184","41,810"
13,195,GA,Madison County,"50,619","45,581","55,657"
13,197,GA,Marion County,"46,792","40,305","53,279"
13,199,GA,Meriwether County,"45,095","40,816","49,374"
13,201,GA,Miller County,"51,855","50,654","53,056"
13,205,GA,Mitchell County,"38,256","32,855","43,657"
13,207,GA,Monroe County,"65,599","55,908","75,290"
13,209,GA,Montgomery County,"47,074","39,687","54,461"
13,211,GA,Morgan County,"68,343","60,445","76,241"
13,213,GA,Murray County,"58,761","54,467","63,055"
13,215,GA,Muscogee County,"44,959","40,683","49,235"
13,217,GA,Newton County,"62,183","56,118","68,248"
13,219,GA,Oconee County,"104,519","89,877","119,161"
13,221,GA,Oglethorpe County,"55,678","47,227","64,129"
